Total_Bsmt_SF,Gr_Liv_Area,Garage_Area,Year_Built,Year_Remod/Add,Mas_Vnr_Area,Full_Bath,BsmtFin_SF_1,Overall_Qual,Exter_Qual,Bsmt_Qual,Kitchen_Qual,Fireplace_Qu,Garage_Finish,Bsmt_Exposure,Heating_QC,MS_SubClass,Foundation,Garage_Type,Neighborhood_High,Neighborhood_Low,SalePrice
975.0,1950,576.0,1997,1998,1600.0,2,649.0,7.0,1,2,1,2,2,0,2,1,1,0,0,0,239000
1344.0,1344,784.0,1997,1998,200.0,2,1309.0,7.0,0,2,0,0,3,3,2,0,1,1,0,0,209200
1484.0,1484,487.0,1971,1971,0.0,2,998.0,5.0,0,2,0,2,1,2,1,1,0,1,0,0,175000
1760.0,1760,583.0,2003,2004,418.0,2,1262.0,7.0,1,2,1,3,3,0,2,1,1,1,1,0,269500
1037.0,2322,400.0,1999,2000,0.0,2,870.0,7.0,1,2,0,2,3,0,2,1,1,1,0,0,225000
1742.0,1742,564.0,1985,1985,0.0,2,1148.0,8.0,1,2,1,2,2,3,0,1,1,1,1,0,275000
768.0,1376,240.0,1941,1950,0.0,1,368.0,5.0,0,1,0,3,1,0,0,0,0,1,0,0,105000
1024.0,1086,484.0,1966,1966,1047.0,1,516.0,5.0,0,1,0,3,2,2,0,0,0,1,0,0,159950
660.0,1656,180.0,1916,1987,0.0,2,0.0,5.0,0,0,0,0,1,0,2,0,0,0,0,1,135000
2108.0,2122,938.0,2007,2007,0.0,2,1518.0,8.0,1,2,1,3,3,3,2,1,1,1,1,0,345474
1008.0,1522,0.0,1926,1950,0.0,2,0.0,5.0,0,1,0,0,0,0,2,0,0,0,0,0,102000
1696.0,1696,625.0,1971,1971,652.0,2,434.0,7.0,0,2,0,2,3,0,2,1,0,1,0,0,198000
1034.0,2078,836.0,2007,2008,100.0,2,789.0,8.0,1,3,2,3,3,0,2,1,1,1,0,0,339750
796.0,1466,566.0,1936,1989,0.0,2,626.0,5.0,0,0,1,2,1,0,1,0,0,1,0,1,170000
876.0,876,576.0,1951,1951,0.0,1,432.0,5.0,0,0,0,2,1,0,0,1,0,0,0,0,94000
851.0,1737,578.0,2006,2006,0.0,2,0.0,7.0,1,2,1,0,2,1,2,1,1,1,0,0,203160
1652.0,1662,711.0,2006,2007,0.0,2,1430.0,7.0,1,2,2,3,2,0,2,1,1,1,0,0,291000
1010.0,2267,390.0,2002,2002,0.0,2,0.0,6.0,1,2,1,2,2,0,2,1,1,1,0,0,200000
1584.0,1584,506.0,1967,1967,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,119000
0.0,334,0.0,1946,1950,0.0,1,0.0,3.705,0,0,0,0,0,0,0,1,0,0,0,1,39300
796.0,796,0.0,1922,1950,0.0,1,0.0,3.705,0,1,0,0,0,0,0,0,0,0,0,1,55000
952.0,1812,469.0,2002,2002,0.0,2,0.0,7.0,1,2,0,2,2,0,2,1,1,1,0,0,205000
525.0,1092,264.0,1972,1972,504.0,1,382.0,6.0,0,1,0,0,1,0,1,0,0,0,0,1,108000
1632.0,1632,576.0,1967,1967,0.0,2,0.0,5.0,0,1,0,0,1,2,0,0,0,1,0,0,143000
824.0,3082,672.0,1920,1970,0.0,2,523.0,7.0,0,1,0,2,3,0,2,0,0,0,0,0,197000
813.0,1665,562.0,2007,2007,0.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,205950
702.0,1743,539.0,1968,1968,365.0,1,384.0,6.0,1,1,0,3,1,0,1,1,0,1,0,0,175000
1054.0,2048,552.0,2003,2004,0.0,2,964.0,8.0,1,3,1,3,1,0,2,1,1,0,0,0,301000
1314.0,1314,626.0,2007,2008,166.0,2,904.0,7.0,1,2,1,3,2,0,2,1,1,1,1,0,230000
1405.0,1405,478.0,2003,2003,163.0,2,0.0,7.0,1,2,1,3,2,0,2,1,1,1,1,0,171750
931.0,1027,0.0,1920,2006,0.0,1,0.0,7.0,1,1,1,2,0,0,0,0,0,0,0,1,120000
741.0,1324,180.0,1930,1984,0.0,1,0.0,5.0,0,1,1,0,1,0,1,0,0,0,0,1,110000
663.0,1074,467.0,1950,1987,0.0,1,104.0,6.0,0,1,1,2,1,0,2,1,0,1,0,1,144500
925.0,1422,576.0,1970,1990,0.0,1,566.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,155000
1200.0,1200,312.0,1923,1950,0.0,1,0.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,125000
560.0,1690,624.0,1910,2008,0.0,2,0.0,7.0,1,1,1,0,1,0,2,0,1,0,0,1,156500
506.0,1212,492.0,1977,1995,46.0,1,506.0,6.0,0,2,0,2,1,2,0,0,0,1,0,0,151000
1105.0,1105,308.0,1957,1957,143.0,1,546.0,6.0,0,1,0,0,1,0,1,1,0,0,0,0,135000
546.0,1092,253.0,1972,1972,0.0,1,252.0,3.705,0,1,0,0,1,0,0,0,0,1,0,1,79400
1358.0,1358,484.0,2005,2005,240.0,2,836.0,6.0,1,2,1,3,2,2,2,1,1,1,1,0,213000
967.0,1908,431.0,2002,2002,0.0,2,0.0,8.0,1,2,1,0,3,0,2,1,1,1,0,0,202900
794.0,1796,546.0,1998,1998,0.0,2,706.0,6.0,0,2,0,0,2,1,2,1,1,1,0,0,211000
1800.0,1800,0.0,1961,1961,0.0,2,0.0,5.0,0,1,0,0,0,2,0,0,0,0,0,0,130000
976.0,1608,216.0,1925,1990,0.0,2,264.0,6.0,0,1,1,3,1,0,2,0,0,0,0,0,137450
1281.0,1620,490.0,1976,1993,0.0,2,1116.0,3.705,0,1,0,2,1,0,2,1,0,1,0,0,150000
616.0,1111,200.0,1941,1950,0.0,1,236.0,5.0,0,1,0,0,1,1,0,0,0,0,0,1,95000
744.0,1501,440.0,1999,1999,360.0,2,549.0,7.0,0,2,0,0,1,0,1,0,1,0,0,0,179400
725.0,1588,561.0,2007,2007,0.0,3,0.0,5.0,1,2,1,0,1,0,2,1,0,1,0,0,212109
1235.0,1235,480.0,1961,1961,203.0,1,600.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,98600
409.0,1325,576.0,1948,2005,0.0,2,300.0,5.0,0,1,1,2,1,1,2,1,0,0,0,1,216000
1160.0,2234,768.0,2000,2000,322.0,2,505.0,8.0,1,2,1,2,2,1,2,1,1,1,0,0,300000
1306.0,2260,533.0,1996,1997,0.0,2,1201.0,7.0,1,3,1,0,2,3,2,1,1,1,0,0,328000
372.0,1109,288.0,1971,2005,82.0,1,349.0,5.0,0,1,0,0,1,2,0,0,0,1,0,0,139000
1000.0,1000,575.0,1963,1963,0.0,1,104.0,5.0,0,2,0,2,1,2,2,1,0,1,0,0,164000
516.0,1045,462.0,1980,1980,0.0,1,330.0,6.0,0,2,0,2,1,0,1,0,0,0,0,0,123900
858.0,858,0.0,1958,2008,0.0,1,696.0,5.0,0,1,0,0,0,3,1,1,0,0,0,1,116500
1405.0,1337,522.0,1997,1998,0.0,2,930.0,6.0,1,2,1,2,3,0,2,1,1,1,0,0,177000
808.0,1315,436.0,1958,1958,0.0,2,681.0,3.705,0,0,0,0,2,0,0,0,0,0,0,1,99500
1326.0,1326,427.0,2006,2006,0.0,2,0.0,6.0,1,2,1,0,3,2,2,1,1,1,0,0,174190
600.0,1200,480.0,2005,2005,0.0,2,0.0,7.0,0,2,1,0,2,0,2,0,1,0,0,0,151000
848.0,848,420.0,2003,2003,170.0,1,672.0,6.0,1,2,1,0,3,2,2,1,1,1,0,0,143750
796.0,796,336.0,1972,1972,0.0,1,720.0,5.0,0,2,0,0,1,2,1,0,0,0,0,0,131900
716.0,1432,531.0,1977,1977,0.0,1,531.0,5.0,0,2,0,3,3,0,2,1,1,1,0,0,157000
672.0,1344,468.0,1920,1997,0.0,1,456.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,147000
716.0,1432,432.0,2004,2005,0.0,2,425.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,188500
1364.0,1364,484.0,2005,2005,240.0,2,659.0,7.0,1,2,1,3,2,2,2,1,1,1,1,0,185850
984.0,984,310.0,1965,1965,0.0,1,554.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,126000
864.0,864,308.0,1959,1959,0.0,1,403.0,5.0,0,1,0,0,1,0,2,1,0,0,0,0,118000
1612.0,1612,556.0,2006,2006,165.0,2,797.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,319900
1003.0,1003,588.0,1984,1984,0.0,1,819.0,6.0,0,1,0,0,1,2,0,0,0,0,0,0,142500
1200.0,1200,246.0,1950,1950,0.0,1,390.0,5.0,0,1,0,0,3,0,0,1,0,1,0,0,129900
1368.0,1368,474.0,2005,2006,94.0,2,0.0,7.0,1,2,1,3,2,0,2,1,1,1,1,0,202500
0.0,1640,394.0,1950,1950,0.0,1,0.0,5.0,0,0,0,3,2,0,0,1,0,1,0,0,131000
1838.0,1838,721.0,1997,1998,0.0,2,1593.0,6.0,0,2,0,0,1,3,2,0,1,1,0,0,185000
855.0,1456,440.0,1978,1978,0.0,2,279.0,6.0,1,2,0,2,3,0,0,0,0,1,0,0,138000
684.0,1368,216.0,1910,1993,0.0,1,0.0,6.0,0,1,0,0,1,0,2,0,0,0,0,1,114504
735.0,1487,220.0,1945,1950,0.0,1,94.0,6.0,0,1,0,3,1,0,0,0,0,0,0,1,113000
796.0,1154,240.0,1922,2007,0.0,1,735.0,3.705,0,1,1,0,1,0,1,0,0,0,0,1,125500
980.0,1020,528.0,1964,2001,50.0,2,68.0,5.0,1,1,0,1,1,3,0,0,0,0,0,0,165000
540.0,1440,352.0,1900,1950,0.0,1,0.0,5.0,0,1,0,0,1,0,1,0,0,1,0,1,79000
600.0,1236,480.0,2005,2005,216.0,2,376.0,6.0,1,2,1,0,2,0,2,0,1,0,0,0,152000
1004.0,1664,420.0,1947,1950,0.0,2,399.0,6.0,0,1,0,3,1,0,2,0,0,0,0,1,159000
1100.0,1100,312.0,1960,1960,0.0,1,419.0,3.705,0,1,0,1,2,0,0,1,1,1,0,0,141000
1008.0,1488,430.0,1964,1964,112.0,1,260.0,6.0,0,1,0,3,3,0,2,1,0,1,0,0,167000
835.0,1453,240.0,1942,1950,300.0,1,360.0,5.0,0,1,1,1,1,0,0,0,0,0,0,1,132000
910.0,1442,719.0,1990,1991,0.0,2,738.0,7.0,1,2,1,2,3,1,1,1,1,1,0,0,179900
882.0,900,280.0,1967,1967,31.0,1,450.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,122000
1045.0,1045,264.0,1963,1963,0.0,1,826.0,6.0,0,1,0,1,2,0,0,1,0,1,0,0,127000
1487.0,1419,543.0,2002,2002,0.0,2,951.0,6.0,1,2,1,0,3,0,2,1,1,1,0,0,190000
1420.0,1452,572.0,1964,1980,30.0,1,785.0,5.0,0,2,0,2,1,2,1,0,0,0,0,0,158450
520.0,1464,480.0,1963,1999,0.0,2,444.0,5.0,0,2,0,2,2,2,2,0,0,1,0,0,175000
1746.0,1746,758.0,2006,2007,160.0,2,1320.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,0,0,377500
928.0,1536,480.0,1930,1950,0.0,2,448.0,5.0,0,1,0,3,1,0,0,0,0,0,0,1,138400
1734.0,1734,660.0,2005,2005,0.0,2,1300.0,7.0,1,2,1,0,3,2,2,1,1,1,0,0,260000
1976.0,1976,908.0,2006,2007,304.0,2,1350.0,8.0,1,3,1,3,2,3,2,1,1,1,1,0,440000
1212.0,1212,573.0,2001,2001,0.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,178000
1052.0,1052,288.0,1968,1968,168.0,1,1016.0,5.0,0,1,0,0,2,2,1,1,0,1,0,0,138500
1057.0,1057,576.0,1962,1962,0.0,1,417.0,5.0,0,1,0,0,3,0,0,1,0,0,0,0,132000
1000.0,1609,305.0,1953,1953,0.0,1,468.0,6.0,0,1,0,0,1,0,0,0,0,1,0,1,149900
672.0,1668,252.0,1945,1950,0.0,1,0.0,7.0,0,1,1,0,1,0,1,0,0,1,0,1,108000
924.0,924,280.0,1975,1975,0.0,1,0.0,5.0,0,2,0,0,1,0,0,1,0,0,0,0,110000
561.0,1229,462.0,1980,1980,0.0,1,285.0,6.0,0,2,0,2,3,0,0,0,0,1,0,0,124000
882.0,882,0.0,1956,1956,0.0,1,0.0,3.705,0,1,0,0,0,0,2,0,0,0,0,1,103200
1352.0,1352,466.0,2006,2007,0.0,2,937.0,7.0,1,3,1,3,2,0,2,1,1,1,0,0,194000
948.0,948,300.0,1968,1968,0.0,1,0.0,5.0,0,1,0,0,1,0,0,1,1,1,0,0,108000
864.0,864,440.0,1961,1961,0.0,1,864.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,122000
430.0,1700,450.0,1980,1981,0.0,2,397.0,7.0,1,2,1,0,3,1,0,0,1,0,0,0,148400
1276.0,1276,350.0,1958,1958,0.0,1,0.0,5.0,0,1,0,0,1,0,0,1,0,1,0,1,60000
1602.0,1626,534.0,1994,1994,251.0,2,1271.0,7.0,1,2,1,2,2,0,2,1,1,1,0,0,226500
480.0,480,308.0,1949,1950,0.0,0,50.0,3.705,0,1,0,0,1,2,0,1,0,0,0,1,35311
976.0,1012,0.0,1975,1975,355.0,2,976.0,6.0,0,2,0,0,0,3,0,0,0,0,0,1,127500
864.0,889,484.0,1984,1984,0.0,1,647.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,137500
1029.0,1117,542.0,1977,1977,0.0,1,368.0,6.0,0,1,0,1,2,2,0,0,0,1,0,1,147000
1117.0,2452,691.0,2004,2005,132.0,3,0.0,8.0,1,3,1,3,3,2,2,1,1,1,1,0,309000
1803.0,2365,551.0,1971,2009,0.0,2,803.0,7.0,1,2,2,3,3,0,0,1,0,1,0,0,315000
912.0,912,576.0,1965,2008,300.0,1,595.0,5.0,0,1,1,0,1,0,2,1,0,0,0,0,147000
1520.0,1567,648.0,2006,2006,0.0,2,1154.0,8.0,1,2,2,3,3,2,2,1,1,1,0,0,264561
384.0,1360,572.0,1955,1955,0.0,1,384.0,5.0,0,1,0,2,1,0,0,0,0,0,0,0,130000
756.0,1525,440.0,2000,2000,456.0,2,436.0,6.0,1,2,1,2,1,0,2,0,1,0,0,0,177000
780.0,1200,0.0,1930,1950,0.0,1,0.0,5.0,0,2,0,0,0,0,1,0,0,0,0,1,119000
1073.0,1073,246.0,2004,2004,0.0,2,510.0,7.0,0,2,0,0,1,1,2,1,1,0,0,0,157000
1051.0,1159,336.0,1968,1968,188.0,1,673.0,5.0,0,1,0,1,1,0,0,1,0,1,0,0,158000
1190.0,1540,352.0,1955,1955,0.0,1,150.0,3.705,0,1,0,0,1,0,1,0,1,0,0,0,115000
894.0,894,308.0,1977,1977,0.0,1,138.0,5.0,0,2,0,0,1,0,0,1,0,0,0,0,120750
814.0,1674,663.0,2000,2000,0.0,2,533.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,216000
546.0,1092,286.0,1970,1970,80.0,1,0.0,3.705,0,1,0,0,1,0,0,0,0,1,0,1,75000
1430.0,1430,484.0,1974,1974,144.0,2,800.0,6.0,0,1,0,2,1,2,0,1,0,1,0,0,192000
960.0,1040,616.0,1978,1978,200.0,1,794.0,6.0,0,1,0,1,1,3,0,0,0,0,0,0,160500
1494.0,1494,840.0,2006,2007,306.0,2,0.0,7.0,1,2,1,3,2,2,2,1,1,1,0,0,279500
981.0,1075,440.0,1963,1963,0.0,1,784.0,5.0,0,2,1,0,1,2,0,0,0,0,0,0,148000
992.0,992,294.0,1967,2005,0.0,1,758.0,5.0,0,1,1,0,2,0,2,1,0,1,0,0,145000
1338.0,2520,796.0,1993,1993,0.0,2,1012.0,8.0,1,2,1,2,2,0,2,1,1,1,0,0,310000
1083.0,1146,294.0,1963,1963,379.0,1,580.0,6.0,0,1,0,3,1,2,0,0,0,1,0,0,165000
1629.0,2448,711.0,1994,2005,528.0,2,1361.0,8.0,1,2,1,2,2,0,2,1,1,1,0,0,402000
1026.0,1958,936.0,2005,2005,0.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,250000
630.0,630,0.0,1970,1970,0.0,1,522.0,3.705,0,2,0,0,0,2,0,0,0,0,0,1,73000
896.0,1792,0.0,1974,1974,0.0,2,0.0,5.0,0,2,0,0,0,0,0,0,0,0,0,0,136000
1560.0,1565,556.0,2005,2005,278.0,2,472.0,9.214285714285714,1,3,2,3,2,0,2,1,1,1,1,0,282500
1595.0,1595,880.0,2005,2006,226.0,2,0.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,221500
1680.0,1680,628.0,1995,1996,0.0,2,0.0,3.705,0,2,1,0,1,0,1,1,1,1,0,0,170000
1040.0,1040,480.0,1967,1967,0.0,1,872.0,6.0,0,1,0,1,2,0,1,1,0,1,0,0,163000
1318.0,2531,752.0,1995,1995,513.0,2,56.0,8.0,1,2,1,2,2,2,2,1,1,1,0,0,290000
1325.0,2538,933.0,1996,1997,526.0,2,1225.0,8.0,1,2,1,2,2,0,2,1,1,1,0,0,330000
483.0,987,264.0,1973,1973,504.0,1,254.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,111000
840.0,1755,530.0,1999,1999,148.0,2,639.0,6.0,0,2,0,2,2,1,2,1,1,1,0,0,214000
1152.0,1152,636.0,1953,1953,84.0,1,500.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,137500
926.0,1884,581.0,2003,2003,0.0,2,622.0,7.0,1,2,2,3,2,1,2,1,1,1,0,0,240900
750.0,1923,564.0,1992,1992,0.0,2,674.0,7.0,1,2,1,2,2,0,2,1,1,1,0,0,190000
1569.0,1611,1231.0,2002,2002,0.0,2,1234.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,250000
1437.0,1437,528.0,1976,2004,0.0,2,1157.0,5.0,1,2,1,1,2,3,0,1,0,1,0,0,218000
1148.0,2075,473.0,1993,1993,194.0,2,819.0,7.0,1,2,1,3,1,0,2,1,1,1,0,0,255000
1670.0,1670,690.0,2006,2006,27.0,2,0.0,7.0,1,2,1,3,2,0,2,1,1,1,0,0,240000
2140.0,2140,894.0,2006,2007,0.0,2,0.0,8.0,1,2,1,0,3,2,2,1,1,1,0,0,360000
1219.0,1265,502.0,1965,1999,0.0,2,633.0,5.0,0,1,1,3,2,3,1,0,1,1,0,0,179900
1598.0,3086,0.0,1946,1994,0.0,3,152.0,5.0,0,1,2,3,0,0,0,0,0,0,0,0,200500
600.0,968,0.0,1910,1950,0.0,1,0.0,3.705,0,1,0,0,0,0,0,0,0,0,0,1,37900
1267.0,1312,471.0,2001,2001,86.0,2,250.0,8.0,1,3,1,0,1,1,2,1,1,1,0,0,180500
1168.0,2787,820.0,2000,2000,23.0,4,820.0,7.0,0,3,0,2,3,0,2,0,1,1,0,0,269500
847.0,1733,433.0,2003,2003,0.0,2,0.0,7.0,1,2,1,3,3,3,2,1,1,1,0,0,225000
720.0,1215,720.0,1940,1950,0.0,1,375.0,6.0,0,1,1,0,3,0,1,0,0,0,0,1,141000
1739.0,1743,927.0,2008,2008,284.0,2,1015.0,9.214285714285714,1,3,2,3,2,1,2,1,1,1,1,0,335000
1026.0,1026,308.0,1977,2004,0.0,1,198.0,5.0,1,2,0,0,1,0,2,1,0,1,0,0,150000
1842.0,1842,894.0,1981,1987,0.0,0,1810.0,9.214285714285714,1,3,1,3,3,3,1,1,0,1,0,0,385000
768.0,1986,486.0,1965,1990,176.0,2,454.0,7.0,0,1,0,1,1,0,0,1,0,1,0,0,205000
1187.0,1208,632.0,2006,2006,24.0,2,686.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,206000
1422.0,1422,626.0,2004,2004,106.0,2,0.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,179600
836.0,1220,396.0,1951,1951,0.0,1,836.0,3.705,0,0,0,0,1,0,0,1,0,0,0,1,102000
1126.0,1126,540.0,1977,1977,0.0,2,767.0,5.0,0,2,2,0,2,2,0,1,1,1,0,0,175000
1015.0,1384,896.0,1956,2001,0.0,1,494.0,5.0,0,1,0,0,1,0,1,1,0,1,0,0,159000
1127.0,1127,480.0,1976,1976,84.0,1,1033.0,6.0,0,1,0,1,1,0,0,1,0,0,0,1,135000
994.0,1855,325.0,1954,1972,0.0,2,444.0,6.0,0,1,0,0,1,0,1,0,0,1,0,1,136900
912.0,1236,288.0,1961,1994,0.0,1,465.0,5.0,0,1,0,2,1,0,0,1,0,1,0,0,135000
1252.0,2365,856.0,1999,1999,673.0,2,1163.0,8.0,1,2,1,3,2,1,2,1,1,1,0,0,337000
1054.0,2654,619.0,1968,1984,220.0,2,619.0,6.0,0,1,1,3,1,1,0,1,0,1,0,0,250000
1236.0,2340,787.0,1996,1996,402.0,2,1023.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,306000
1200.0,1200,0.0,1987,1988,0.0,3,1200.0,5.0,0,2,0,0,0,3,0,0,0,0,0,1,179000
689.0,1392,540.0,2007,2007,0.0,2,0.0,7.0,1,2,1,0,1,0,2,0,1,0,0,0,146000
1138.0,2180,720.0,1915,1950,0.0,1,375.0,6.0,0,1,0,3,1,0,1,0,0,0,0,1,161000
1610.0,1610,480.0,1977,2001,28.0,2,1200.0,6.0,0,1,1,2,2,1,1,1,1,1,0,0,205000
1277.0,1501,512.0,1986,1986,340.0,2,893.0,7.0,1,2,1,2,3,2,1,1,0,1,0,0,241500
1029.0,1029,261.0,1961,1961,192.0,1,903.0,3.705,0,1,0,0,1,1,1,1,0,1,0,0,118500
1062.0,1352,288.0,1958,1958,120.0,1,300.0,5.0,0,1,1,0,1,2,2,0,0,1,0,0,130000
808.0,1072,379.0,1940,1950,279.0,1,0.0,5.0,0,1,0,3,1,0,2,0,0,0,0,1,130000
1850.0,2698,736.0,2006,2006,734.0,2,1206.0,9.214285714285714,1,3,2,3,2,0,2,1,1,1,1,0,535000
912.0,912,252.0,1962,1962,60.0,1,140.0,5.0,0,1,0,0,1,0,1,1,0,1,0,0,123000
0.0,1152,0.0,1955,1955,0.0,2,0.0,3.705,0,0,0,0,0,0,0,0,1,0,0,1,82000
624.0,1450,288.0,1920,1965,0.0,1,116.0,7.0,0,1,0,0,1,0,2,0,0,0,0,1,132000
1073.0,1073,326.0,1921,1968,0.0,1,0.0,5.0,0,1,0,0,1,0,2,0,0,0,0,1,108480
1176.0,1458,512.0,1967,1967,450.0,1,194.0,5.0,0,1,0,2,1,0,0,1,0,1,0,0,165000
1461.0,1486,566.0,2006,2006,170.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,181000
552.0,1774,384.0,1961,1961,0.0,2,0.0,5.0,0,1,0,2,1,0,0,0,0,1,0,0,165000
864.0,1479,275.0,1969,1969,0.0,2,476.0,5.0,0,1,0,0,3,2,0,0,0,1,0,0,161000
1504.0,1504,510.0,2006,2006,60.0,2,0.0,8.0,1,2,1,0,3,0,2,1,1,1,0,0,199000
817.0,1894,510.0,2002,2003,44.0,2,624.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,214900
1278.0,1278,584.0,2006,2006,0.0,2,24.0,8.0,1,2,1,0,2,0,2,1,1,1,0,0,198600
1141.0,2263,420.0,1998,1998,650.0,2,0.0,8.0,1,2,1,2,3,0,1,1,1,1,0,0,258000
1168.0,2787,820.0,2000,2000,23.0,4,820.0,7.0,0,3,0,2,3,0,2,0,1,1,0,0,269500
707.0,1414,403.0,2002,2002,0.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,176000
1302.0,1302,309.0,1964,1991,108.0,2,270.0,6.0,0,2,1,0,2,3,2,0,0,1,0,0,158000
408.0,1419,527.0,2002,2002,0.0,2,353.0,8.0,1,2,1,2,3,0,2,0,1,1,0,0,184100
1625.0,1220,944.0,1971,1971,176.0,2,492.0,6.0,0,1,0,2,1,1,0,1,0,1,0,0,170000
572.0,1982,501.0,1986,1986,242.0,2,454.0,6.0,0,1,0,2,3,0,1,0,0,1,0,0,208000
848.0,848,420.0,2003,2003,170.0,1,685.0,6.0,1,2,1,0,3,2,2,1,1,1,0,0,140000
1596.0,1648,482.0,2007,2008,174.0,2,1476.0,8.0,1,3,2,3,3,3,2,1,1,1,0,0,230000
1337.0,1337,462.0,1989,1989,0.0,2,319.0,8.0,1,2,1,2,2,3,1,1,1,1,1,0,188500
901.0,1717,410.0,1940,1950,0.0,1,602.0,5.0,0,2,0,3,1,1,0,0,0,1,0,0,194000
1104.0,1104,384.0,1956,1958,0.0,1,774.0,5.0,0,1,0,0,2,0,1,1,0,1,0,0,133000
907.0,907,343.0,1978,1978,76.0,1,625.0,5.0,0,2,0,0,1,2,0,1,0,1,0,0,140000
782.0,1652,532.0,2000,2000,120.0,2,527.0,7.0,1,2,1,0,2,1,2,1,1,1,0,0,207500
932.0,2640,515.0,1967,1997,256.0,2,0.0,6.0,0,1,1,2,2,0,1,1,1,1,0,0,256900
735.0,1034,240.0,1940,1950,0.0,1,0.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,109000
0.0,1513,400.0,1979,1979,0.0,2,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,113722
1498.0,1498,844.0,2005,2006,76.0,2,24.0,8.0,1,3,1,3,3,3,2,1,1,1,0,0,237000
1053.0,1053,692.0,1963,1963,0.0,1,288.0,5.0,0,1,1,0,2,0,1,1,0,0,0,0,142100
1178.0,1293,452.0,1954,1954,28.0,2,468.0,6.0,0,1,0,0,2,0,1,1,0,1,0,0,149900
2020.0,2020,896.0,2008,2008,450.0,2,1232.0,9.214285714285714,1,3,2,3,2,2,2,1,1,1,1,0,404000
1438.0,2448,441.0,1962,1998,0.0,3,636.0,7.0,0,1,0,3,2,3,0,1,0,1,0,0,277500
741.0,1732,476.0,1985,1985,336.0,2,0.0,6.0,1,2,1,2,3,0,0,1,0,1,0,0,178000
1324.0,1324,550.0,2006,2006,176.0,2,863.0,8.0,1,2,1,3,3,0,2,1,1,1,1,0,254000
678.0,832,780.0,1923,1970,0.0,1,0.0,3.705,0,0,0,3,1,0,0,0,0,0,0,1,12789
1237.0,1253,402.0,1995,1996,38.0,2,0.0,7.0,0,2,0,2,3,0,1,1,1,1,0,0,176000
1249.0,2596,840.0,2006,2006,370.0,3,0.0,9.214285714285714,0,3,1,0,2,2,2,1,1,1,1,0,342643
876.0,902,288.0,1967,1967,75.0,1,599.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,125500
1495.0,1495,438.0,1989,1989,128.0,2,0.0,6.0,0,2,0,2,1,0,2,1,0,1,0,0,150000
1574.0,1584,594.0,2007,2007,0.0,2,0.0,8.0,1,2,2,3,3,1,2,1,1,1,0,0,261329
1080.0,1080,0.0,2004,2005,120.0,1,680.0,7.0,0,2,1,0,0,0,2,1,1,0,0,0,141000
1105.0,1647,280.0,1953,1953,0.0,1,595.0,3.705,0,1,0,1,3,0,1,1,0,1,0,0,153000
1258.0,1258,648.0,2006,2007,72.0,2,0.0,7.0,1,3,1,3,3,2,2,1,1,1,0,0,172500
698.0,1396,384.0,1915,2003,0.0,1,0.0,6.0,0,1,0,0,1,0,2,0,0,0,0,1,153575
837.0,1001,216.0,1930,2007,0.0,1,737.0,5.0,1,1,1,0,1,0,2,0,0,0,0,1,124900
2121.0,2121,732.0,2006,2007,315.0,2,0.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,415298
972.0,1480,207.0,1920,1950,0.0,1,0.0,6.0,0,1,0,0,1,0,2,0,0,0,0,1,119000
1588.0,1588,825.0,2006,2006,410.0,2,0.0,8.0,1,2,1,3,2,2,2,1,1,1,0,0,227000
1053.0,1053,312.0,1959,2006,54.0,1,806.0,5.0,1,1,1,0,2,0,2,1,0,1,0,0,145500
492.0,492,200.0,1921,1950,0.0,1,416.0,3.705,0,0,0,0,1,0,0,0,0,0,0,1,61500
